TITLE="Integrated loads convergence history"
VARIABLES="R-time", "P-Time", "Fn_x", "Fn_y", "Fn_z", "Mn_x", "Mn_y", "Mn_z", "Ft_x", "Ft_y", "Ft_z", "Mt_x", "Mt_y", "Mt_z"
     54     10  0.16013089E-03 -0.49556428E-04  0.29581504E-02  0.16813373E-02  0.17979763E-02 -0.66067257E-04  0.20654736E-04 -0.14879205E-04 -0.13914490E-05 -0.79497663E-06 -0.83845461E-06 -0.27316712E-05
     54     20  0.16015210E-03 -0.49541858E-04  0.29586924E-02  0.16815719E-02  0.17983480E-02 -0.66082077E-04  0.20629947E-04 -0.14855482E-04 -0.13824154E-05 -0.79021285E-06 -0.83269097E-06 -0.27339121E-05
     54     30  0.16074133E-03 -0.49954091E-04  0.29635936E-02  0.16841139E-02  0.18015276E-02 -0.66118675E-04  0.20577495E-04 -0.14810958E-04 -0.13715159E-05 -0.78420849E-06 -0.82572977E-06 -0.27352937E-05
     54     40  0.16087550E-03 -0.50006047E-04  0.29647523E-02  0.16847778E-02  0.18022224E-02 -0.66204735E-04  0.20517175E-04 -0.14755451E-04 -0.13599589E-05 -0.77810831E-06 -0.81824102E-06 -0.27394178E-05
     54     50  0.16067058E-03 -0.49812155E-04  0.29645129E-02  0.16845438E-02  0.18020733E-02 -0.66203883E-04  0.20458133E-04 -0.14701153E-04 -0.13466378E-05 -0.77094444E-06 -0.80966442E-06 -0.27434440E-05
     55     10  0.16148022E-03 -0.46955394E-04  0.29644480E-02  0.17063382E-02  0.18316241E-02 -0.69120936E-04  0.20700325E-04 -0.14331780E-04 -0.13442112E-05 -0.77966787E-06 -0.82160475E-06 -0.31159148E-05
     55     20  0.16148266E-03 -0.46939482E-04  0.29648720E-02  0.17065336E-02  0.18319169E-02 -0.69128744E-04  0.20676208E-04 -0.14309459E-04 -0.13358037E-05 -0.77512721E-06 -0.81617903E-06 -0.31177373E-05
     55     30  0.16197670E-03 -0.47288450E-04  0.29691999E-02  0.17089421E-02  0.18346978E-02 -0.69193483E-04  0.20625155E-04 -0.14267858E-04 -0.13252120E-05 -0.76926344E-06 -0.80928356E-06 -0.31181315E-05
     55     40  0.16204414E-03 -0.47320070E-04  0.29702353E-02  0.17095758E-02  0.18353195E-02 -0.69271964E-04  0.20566648E-04 -0.14215681E-04 -0.13139192E-05 -0.76327253E-06 -0.80184472E-06 -0.31212941E-05
     55     50  0.16180679E-03 -0.47130753E-04  0.29699423E-02  0.17093154E-02  0.18351347E-02 -0.69249644E-04  0.20509269E-04 -0.14164753E-04 -0.13010809E-05 -0.75629105E-06 -0.79345730E-06 -0.31242682E-05
     56     10  0.16256067E-03 -0.44260310E-04  0.29698693E-02  0.17306227E-02  0.18651076E-02 -0.72177840E-04  0.20742403E-04 -0.13795235E-04 -0.12987568E-05 -0.76450910E-06 -0.80519073E-06 -0.34973520E-05
     56     20  0.16253533E-03 -0.44240170E-04  0.29701715E-02  0.17307798E-02  0.18653133E-02 -0.72177897E-04  0.20718855E-04 -0.13774273E-04 -0.12910750E-05 -0.76024486E-06 -0.80017795E-06 -0.34987116E-05
     56     30  0.16289988E-03 -0.44510440E-04  0.29739143E-02  0.17330281E-02  0.18676907E-02 -0.72266340E-04  0.20669089E-04 -0.13735390E-04 -0.12808106E-05 -0.75455209E-06 -0.79336340E-06 -0.34981321E-05
     56     40  0.16289615E-03 -0.44523073E-04  0.29748750E-02  0.17336371E-02  0.18682726E-02 -0.72328280E-04  0.20612283E-04 -0.13686349E-04 -0.12698911E-05 -0.74875331E-06 -0.78602841E-06 -0.35003464E-05
     56     50  0.16262705E-03 -0.44339170E-04  0.29745520E-02  0.17333601E-02  0.18680676E-02 -0.72284063E-04  0.20556464E-04 -0.13638656E-04 -0.12575802E-05 -0.74200685E-06 -0.77784307E-06 -0.35022535E-05
     57     10  0.16332547E-03 -0.41462392E-04  0.29744758E-02  0.17541700E-02  0.18984535E-02 -0.75217720E-04  0.20780707E-04 -0.13269008E-04 -0.12554328E-05 -0.74980741E-06 -0.78941239E-06 -0.38758982E-05
     57     20  0.16327170E-03 -0.41438346E-04  0.29746825E-02  0.17542915E-02  0.18985932E-02 -0.75209363E-04  0.20757740E-04 -0.13249256E-04 -0.12482574E-05 -0.74574051E-06 -0.78466970E-06 -0.38768731E-05
     57     30  0.16350066E-03 -0.41631306E-04  0.29779821E-02  0.17563676E-02  0.19006993E-02 -0.75305460E-04  0.20709304E-04 -0.13212848E-04 -0.12382376E-05 -0.74015550E-06 -0.77790610E-06 -0.38754535E-05
     57     40  0.16342760E-03 -0.41624191E-04  0.29789210E-02  0.17569528E-02  0.19012881E-02 -0.75346223E-04  0.20654159E-04 -0.13166694E-04 -0.12276803E-05 -0.73451989E-06 -0.77069640E-06 -0.38768242E-05
     57     50  0.16312972E-03 -0.41443237E-04  0.29785854E-02  0.17566620E-02  0.19010771E-02 -0.75284011E-04  0.20599915E-04 -0.13121890E-04 -0.12158055E-05 -0.72794066E-06 -0.76268674E-06 -0.38778495E-05
     58     10  0.16377228E-03 -0.38563878E-04  0.29785069E-02  0.17769625E-02  0.19318638E-02 -0.78219147E-04  0.20815422E-04 -0.12752100E-04 -0.12137555E-05 -0.73529778E-06 -0.77405061E-06 -0.42520228E-05
     58     20  0.16369159E-03 -0.38534094E-04  0.29786518E-02  0.17770452E-02  0.19319704E-02 -0.78202087E-04  0.20793029E-04 -0.12733439E-04 -0.12070417E-05 -0.73147280E-06 -0.76951918E-06 -0.42526642E-05
     58     30  0.16379726E-03 -0.38656005E-04  0.29816951E-02  0.17789362E-02  0.19339826E-02 -0.78289359E-04  0.20745856E-04 -0.12699420E-04 -0.11974122E-05 -0.72605790E-06 -0.76291529E-06 -0.42503950E-05
     58     40  0.16367037E-03 -0.38635192E-04  0.29826419E-02  0.17794926E-02  0.19346079E-02 -0.78306933E-04  0.20692335E-04 -0.12655921E-04 -0.11872244E-05 -0.72055733E-06 -0.75586310E-06 -0.42510300E-05
     58     50  0.16335055E-03 -0.38459299E-04  0.29822956E-02  0.17791842E-02  0.19343946E-02 -0.78229634E-04  0.20639521E-04 -0.12613948E-04 -0.11758226E-05 -0.71417388E-06 -0.74805184E-06 -0.42511028E-05
     59     10  0.16393702E-03 -0.35581509E-04  0.29822142E-02  0.17989631E-02  0.19655687E-02 -0.81162299E-04  0.20846453E-04 -0.12244050E-04 -0.11738376E-05 -0.72109767E-06 -0.75919414E-06 -0.46257578E-05
     59     20  0.16383360E-03 -0.35546972E-04  0.29823304E-02  0.17990056E-02  0.19656735E-02 -0.81135565E-04  0.20824645E-04 -0.12226441E-04 -0.11673523E-05 -0.71744423E-06 -0.75470171E-06 -0.46260786E-05
     59     30  0.16385069E-03 -0.35618664E-04  0.29852800E-02  0.18007063E-02  0.19677426E-02 -0.81200086E-04  0.20778770E-04 -0.12194703E-04 -0.11580471E-05 -0.71213470E-06 -0.74824564E-06 -0.46230353E-05
     59     40  0.16369917E-03 -0.35593853E-04  0.29862411E-02  0.18012268E-02  0.19684125E-02 -0.81198507E-04  0.20726756E-04 -0.12153702E-04 -0.11484029E-05 -0.70685960E-06 -0.74147617E-06 -0.46229585E-05
     59     50  0.16336802E-03 -0.35422112E-04  0.29858885E-02  0.18009046E-02  0.19681980E-02 -0.81113909E-04  0.20675334E-04 -0.12114339E-04 -0.11374976E-05 -0.70069311E-06 -0.73389239E-06 -0.46221771E-05
     60     10  0.16389965E-03 -0.32546523E-04  0.29858046E-02  0.18201521E-02  0.19997452E-02 -0.84043909E-04  0.20873800E-04 -0.11744403E-04 -0.11356262E-05 -0.70722571E-06 -0.74485418E-06 -0.49972175E-05
     60     20  0.16378283E-03 -0.32507783E-04  0.29859188E-02  0.18201592E-02  0.19998699E-02 -0.84010629E-04  0.20852569E-04 -0.11727797E-04 -0.11293211E-05 -0.70375457E-06 -0.74035563E-06 -0.49972259E-05
     60     30  0.16376751E-03 -0.32554346E-04  0.29889007E-02  0.18216905E-02  0.20020978E-02 -0.84051465E-04  0.20808055E-04 -0.11698164E-04 -0.11203512E-05 -0.69854566E-06 -0.73406258E-06 -0.49935486E-05
     60     40  0.16362503E-03 -0.32536781E-04  0.29898798E-02  0.18221786E-02  0.20028124E-02 -0.84037702E-04  0.20757511E-04 -0.11659554E-04 -0.11111223E-05 -0.69341089E-06 -0.72750733E-06 -0.49928009E-05
     60     50  0.16328795E-03 -0.32368026E-04  0.29895221E-02  0.18218520E-02  0.20025915E-02 -0.83951256E-04  0.20707462E-04 -0.11622585E-04 -0.11006559E-05 -0.68743491E-06 -0.72011456E-06 -0.49912655E-05
     61     10  0.16376525E-03 -0.29494266E-04  0.29894373E-02  0.18405615E-02  0.20344981E-02 -0.86879108E-04  0.20897592E-04 -0.11252646E-04 -0.10988453E-05 -0.69357812E-06 -0.73085998E-06 -0.53666334E-05
     61     20  0.16364357E-03 -0.29453201E-04  0.29895679E-02  0.18405450E-02  0.20346526E-02 -0.86841983E-04  0.20876940E-04 -0.11236987E-04 -0.10926448E-05 -0.69026921E-06 -0.72630904E-06 -0.53663542E-05
     61     30  0.16365042E-03 -0.29501093E-04  0.29926762E-02  0.18419622E-02  0.20370946E-02 -0.86861381E-04  0.20833823E-04 -0.11209271E-04 -0.10839883E-05 -0.68511086E-06 -0.72019807E-06 -0.53621909E-05
     61     40  0.16354560E-03 -0.29493174E-04  0.29936743E-02  0.18424354E-02  0.20378445E-02 -0.86847458E-04  0.20784660E-04 -0.11172891E-04 -0.10753292E-05 -0.68019241E-06 -0.71397665E-06 -0.53608188E-05
     61     50  0.16320605E-03 -0.29321534E-04  0.29933076E-02  0.18421128E-02  0.20376080E-02 -0.86765858E-04  0.20735976E-04 -0.11138116E-04 -0.10652174E-05 -0.67435901E-06 -0.70673576E-06 -0.53586380E-05
     62     10  0.16363014E-03 -0.26446702E-04  0.29932221E-02  0.18602774E-02  0.20698613E-02 -0.89694383E-04  0.20917888E-04 -0.10768202E-04 -0.10634727E-05 -0.68012527E-06 -0.71728028E-06 -0.57342826E-05
     62     20  0.16351093E-03 -0.26403207E-04  0.29933776E-02  0.18602526E-02  0.20700448E-02 -0.89657467E-04  0.20897880E-04 -0.10753455E-04 -0.10572392E-05 -0.67687958E-06 -0.71259714E-06 -0.57337703E-05
     62     30  0.16358947E-03 -0.26475014E-04  0.29966631E-02  0.18616409E-02  0.20726992E-02 -0.89662608E-04  0.20856200E-04 -0.10727520E-04 -0.10489848E-05 -0.67184567E-06 -0.70671133E-06 -0.57292339E-05
     62     40  0.16353280E-03 -0.26474638E-04  0.29976615E-02  0.18621142E-02  0.20734620E-02 -0.89655643E-04  0.20808316E-04 -0.10693341E-04 -0.10407518E-05 -0.66708093E-06 -0.70073114E-06 -0.57271815E-05
     62     50  0.16318946E-03 -0.26296183E-04  0.29972741E-02  0.18617935E-02  0.20731987E-02 -0.89582548E-04  0.20760886E-04 -0.10660667E-04 -0.10312016E-05 -0.66156036E-06 -0.69376703E-06 -0.57243325E-05
     63     10  0.16355882E-03 -0.23416812E-04  0.29971824E-02  0.18794035E-02  0.21057843E-02 -0.92513760E-04  0.20934698E-04 -0.10290852E-04 -0.10295212E-05 -0.66698057E-06 -0.70410031E-06 -0.61001715E-05
     63     20  0.16344458E-03 -0.23368269E-04  0.29973494E-02  0.18793781E-02  0.21059791E-02 -0.92480938E-04  0.20915274E-04 -0.10276967E-04 -0.10233669E-05 -0.66382783E-06 -0.69938306E-06 -0.60994111E-05
     63     30  0.16359433E-03 -0.23457564E-04  0.30007313E-02  0.18807771E-02  0.21087483E-02 -0.92481142E-04  0.20874888E-04 -0.10252718E-04 -0.10155754E-05 -0.65898260E-06 -0.69376510E-06 -0.60944756E-05
     63     40  0.16359818E-03 -0.23461613E-04  0.30016940E-02  0.18812540E-02  0.21094831E-02 -0.92491426E-04  0.20828289E-04 -0.10220557E-04 -0.10077677E-05 -0.65442811E-06 -0.68799953E-06 -0.60918416E-05
     63     50  0.16326412E-03 -0.23278151E-04  0.30012674E-02  0.18809271E-02  0.21091789E-02 -0.92431033E-04  0.20782100E-04 -0.10189913E-04 -0.99846499E-06 -0.64901189E-06 -0.68111941E-06 -0.60883473E-05
     64     10  0.16358332E-03 -0.20392331E-04  0.30011734E-02  0.18979791E-02  0.21420899E-02 -0.95369655E-04  0.20947943E-04 -0.98202385E-05 -0.99676556E-06 -0.65403718E-06 -0.69120689E-06 -0.64643365E-05
     64     20  0.16347830E-03 -0.20339461E-04  0.30013266E-02  0.18979553E-02  0.21422697E-02 -0.95344596E-04  0.20929084E-04 -0.98071841E-05 -0.99071643E-06 -0.65089644E-06 -0.68652440E-06 -0.64633441E-05
     64     30  0.16369202E-03 -0.20439630E-04  0.30046169E-02  0.18993463E-02  0.21449767E-02 -0.95349480E-04  0.20889918E-04 -0.97845799E-05 -0.98324732E-06 -0.64617773E-06 -0.68106985E-06 -0.64579806E-05
     64     40  0.16375006E-03 -0.20444604E-04  0.30054853E-02  0.18998026E-02  0.21456376E-02 -0.95378330E-04  0.20844514E-04 -0.97544145E-05 -0.97580916E-06 -0.64182771E-06 -0.67547607E-06 -0.64547035E-05
     64     50  0.16342855E-03 -0.20259631E-04  0.30050119E-02  0.18994626E-02  0.21452885E-02 -0.95329616E-04  0.20799501E-04 -0.97256935E-05 -0.96687474E-06 -0.63660257E-06 -0.66876121E-06 -0.64505788E-05
     65     10  0.16369725E-03 -0.17367155E-04  0.30049124E-02  0.19159478E-02  0.21785121E-02 -0.98276293E-04  0.20957451E-04 -0.93561919E-05 -0.96526456E-06 -0.64131926E-06 -0.67867871E-06 -0.68266454E-05
     65     20  0.16359919E-03 -0.17309123E-04  0.30050104E-02  0.19159132E-02  0.21786421E-02 -0.98259825E-04  0.20939099E-04 -0.93439574E-05 -0.95964181E-06 -0.63835648E-06 -0.67427713E-06 -0.68253915E-05
     65     30  0.16384896E-03 -0.17407413E-04  0.30079515E-02  0.19171954E-02  0.21810783E-02 -0.98272041E-04  0.20901114E-04 -0.93228639E-05 -0.95245657E-06 -0.63382092E-06 -0.66892940E-06 -0.68196520E-05
     65     40  0.16394791E-03 -0.17412446E-04  0.30086860E-02  0.19176021E-02  0.21816400E-02 -0.98316206E-04  0.20856901E-04 -0.92945898E-05 -0.94528802E-06 -0.62960778E-06 -0.66345341E-06 -0.68157812E-05
     65     50  0.16363633E-03 -0.17230303E-04  0.30081634E-02  0.19172442E-02  0.21812459E-02 -0.98273796E-04  0.20813119E-04 -0.92676034E-05 -0.93669612E-06 -0.62456860E-06 -0.65688788E-06 -0.68111702E-05
     66     10  0.16385334E-03 -0.14331783E-04  0.30080564E-02  0.19331531E-02  0.22147680E-02 -0.10122748E-03  0.20963294E-04 -0.88983238E-05 -0.93510492E-06 -0.62896231E-06 -0.66658848E-06 -0.71872594E-05
     66     20  0.16375511E-03 -0.14270527E-04  0.30080582E-02  0.19330842E-02  0.22148177E-02 -0.10121424E-03  0.20945451E-04 -0.88867759E-05 -0.92996559E-06 -0.62618955E-06 -0.66252223E-06 -0.71858342E-05
     66     30  0.16400233E-03 -0.14356580E-04  0.30104578E-02  0.19341357E-02  0.22168453E-02 -0.10122559E-03  0.20908667E-04 -0.88670239E-05 -0.92281521E-06 -0.62172525E-06 -0.65709515E-06 -0.71798426E-05
     66     40  0.16412357E-03 -0.14365126E-04  0.30110651E-02  0.19344813E-02  0.22173184E-02 -0.10127751E-03  0.20865675E-04 -0.88404777E-05 -0.91573612E-06 -0.61754202E-06 -0.65161422E-06 -0.71754899E-05
     66     50  0.16381639E-03 -0.14192747E-04  0.30105040E-02  0.19341077E-02  0.22168884E-02 -0.10123242E-03  0.20823110E-04 -0.88150199E-05 -0.90751469E-06 -0.61270008E-06 -0.64523311E-06 -0.71705170E-05
     67     10  0.16397913E-03 -0.11293276E-04  0.30103895E-02  0.19494308E-02  0.22506927E-02 -0.10418749E-03  0.20965587E-04 -0.84459950E-05 -0.90602448E-06 -0.61682237E-06 -0.65478460E-06 -0.75465696E-05
     67     20  0.16387560E-03 -0.11231729E-04  0.30102834E-02  0.19493121E-02  0.22506564E-02 -0.10417186E-03  0.20948238E-04 -0.84350131E-05 -0.90145003E-06 -0.61431670E-06 -0.65110890E-06 -0.75450446E-05
     67     30  0.16409145E-03 -0.11301425E-04  0.30121459E-02  0.19500851E-02  0.22522943E-02 -0.10417364E-03  0.20912609E-04 -0.84165429E-05 -0.89427219E-06 -0.60988524E-06 -0.64556202E-06 -0.75388142E-05
     67     40  0.16421724E-03 -0.11316159E-04  0.30126716E-02  0.19503838E-02  0.22527151E-02 -0.10422842E-03  0.20870818E-04 -0.83915920E-05 -0.88727430E-06 -0.60570149E-06 -0.64008824E-06 -0.75340483E-05
     67     50  0.16391224E-03 -0.11157314E-04  0.30120891E-02  0.19500025E-02  0.22522610E-02 -0.10417630E-03  0.20829428E-04 -0.83676638E-05 -0.87931849E-06 -0.60097863E-06 -0.63383090E-06 -0.75286807E-05
     68     10  0.16402141E-03 -0.82591705E-05  0.30119706E-02  0.19647330E-02  0.22863330E-02 -0.10713073E-03  0.20964325E-04 -0.79989812E-05 -0.87784350E-06 -0.60479876E-06 -0.64317094E-06 -0.79046246E-05
     68     20  0.16391093E-03 -0.82009598E-05  0.30117867E-02  0.19645718E-02  0.22862352E-02 -0.10710842E-03  0.20947501E-04 -0.79884786E-05 -0.87377478E-06 -0.60256535E-06 -0.63983715E-06 -0.79030942E-05
     68     30  0.16408649E-03 -0.82582126E-05  0.30133047E-02  0.19651391E-02  0.22876328E-02 -0.10709984E-03  0.20912962E-04 -0.79712610E-05 -0.86658661E-06 -0.59813632E-06 -0.63420067E-06 -0.78966119E-05
     68     40  0.16420123E-03 -0.82814683E-05  0.30138001E-02  0.19654191E-02  0.22880368E-02 -0.10715319E-03  0.20872339E-04 -0.79478601E-05 -0.85983181E-06 -0.59407175E-06 -0.62884408E-06 -0.78914323E-05
     68     50  0.16389783E-03 -0.81405398E-05  0.30132178E-02  0.19650433E-02  0.22875727E-02 -0.10709035E-03  0.20832074E-04 -0.79254512E-05 -0.85208700E-06 -0.58946359E-06 -0.62267117E-06 -0.78856331E-05
     69     10  0.16395391E-03 -0.52488703E-05  0.30131000E-02  0.19791764E-02  0.23219006E-02 -0.11003939E-03  0.20959429E-04 -0.75571359E-05 -0.85073409E-06 -0.59305705E-06 -0.63188742E-06 -0.82613967E-05
     69     20  0.16383963E-03 -0.51981709E-05  0.30128920E-02  0.19790011E-02  0.23217807E-02 -0.11000976E-03  0.20943063E-04 -0.75471132E-05 -0.84695931E-06 -0.59099607E-06 -0.62873871E-06 -0.82598108E-05
     69     30  0.16397877E-03 -0.52507941E-05  0.30143013E-02  0.19795057E-02  0.23231011E-02 -0.10999740E-03  0.20909533E-04 -0.75310798E-05 -0.83992102E-06 -0.58664936E-06 -0.62314178E-06 -0.82530695E-05
     69     40  0.16407420E-03 -0.52860395E-05  0.30148016E-02  0.19797964E-02  0.23235079E-02 -0.11004477E-03  0.20870018E-04 -0.75091722E-05 -0.83341053E-06 -0.58271715E-06 -0.61790398E-06 -0.82474646E-05
     69     50  0.16377344E-03 -0.51675574E-05  0.30142373E-02  0.19794364E-02  0.23230468E-02 -0.10996754E-03  0.20830838E-04 -0.74882314E-05 -0.82591754E-06 -0.57823650E-06 -0.61184764E-06 -0.82412410E-05
     70     10  0.16377764E-03 -0.22861498E-05  0.30141253E-02  0.19929710E-02  0.23576232E-02 -0.11290782E-03  0.20950763E-04 -0.71203873E-05 -0.82456857E-06 -0.58153903E-06 -0.62085786E-06 -0.86167402E-05
     70     20  0.16366216E-03 -0.22470751E-05  0.30139369E-02  0.19928120E-02  0.23575109E-02 -0.11287067E-03  0.20934852E-04 -0.71108586E-05 -0.82082026E-06 -0.57945634E-06 -0.61770992E-06 -0.86150940E-05
     70     30  0.16377754E-03 -0.23035904E-05  0.30153986E-02  0.19933957E-02  0.23588500E-02 -0.11286557E-03  0.20902267E-04 -0.70959625E-05 -0.81402133E-06 -0.57523258E-06 -0.61222719E-06 -0.86080737E-05
     70     40  0.16385906E-03 -0.23537391E-05  0.30159279E-02  0.19937212E-02  0.23592741E-02 -0.11290615E-03  0.20863823E-04 -0.70754688E-05 -0.80774240E-06 -0.57143286E-06 -0.60709814E-06 -0.86020653E-05
     70     50  0.16356174E-03 -0.22563839E-05  0.30153894E-02  0.19933800E-02  0.23588240E-02 -0.11281493E-03  0.20825661E-04 -0.70559476E-05 -0.80056360E-06 -0.56712939E-06 -0.60120957E-06 -0.85954001E-05
     71     10  0.16351496E-03  0.61335936E-06  0.30152836E-02  0.20063133E-02  0.23936416E-02 -0.11574469E-03  0.20938205E-04 -0.66886352E-05 -0.79930065E-06 -0.57021763E-06 -0.61007598E-06 -0.89705389E-05
     71     20  0.16340102E-03  0.64077100E-06  0.30151343E-02  0.20061909E-02  0.23935494E-02 -0.11570285E-03  0.20922733E-04 -0.66796153E-05 -0.79560877E-06 -0.56813705E-06 -0.60696131E-06 -0.89688139E-05
     71     30  0.16351724E-03  0.57253549E-06  0.30167500E-02  0.20069633E-02  0.23949683E-02 -0.11571791E-03  0.20891045E-04 -0.66658065E-05 -0.78917022E-06 -0.56414192E-06 -0.60167928E-06 -0.89615032E-05
     71     40  0.16359735E-03  0.50721495E-06  0.30173298E-02  0.20073383E-02  0.23954287E-02 -0.11575348E-03  0.20853602E-04 -0.66466596E-05 -0.78325609E-06 -0.56059319E-06 -0.59675237E-06 -0.89550872E-05
     71     50  0.16330157E-03  0.58847363E-06  0.30168073E-02  0.20070059E-02  0.23949863E-02 -0.11564998E-03  0.20816436E-04 -0.66284902E-05 -0.77637322E-06 -0.55645020E-06 -0.59102973E-06 -0.89480092E-05
     72     10  0.16320510E-03  0.34478844E-05  0.30167042E-02  0.20193329E-02  0.24300377E-02 -0.11856998E-03  0.20921686E-04 -0.62617803E-05 -0.77515399E-06 -0.55930745E-06 -0.59972835E-06 -0.93227135E-05
     72     20  0.16309717E-03  0.34650276E-05  0.30166001E-02  0.20192542E-02  0.24299711E-02 -0.11852749E-03  0.20906666E-04 -0.62532597E-05 -0.77131453E-06 -0.55705866E-06 -0.59649636E-06 -0.93209175E-05
     72     30  0.16325200E-03  0.33784232E-05  0.30184739E-02  0.20202872E-02  0.24315606E-02 -0.11857541E-03  0.20875843E-04 -0.62404258E-05 -0.76513356E-06 -0.55323989E-06 -0.59133851E-06 -0.93133618E-05
     72     40  0.16334284E-03  0.33033924E-05  0.30191179E-02  0.20207111E-02  0.24320759E-02 -0.11861128E-03  0.20839353E-04 -0.62225212E-05 -0.75962339E-06 -0.54996865E-06 -0.58665584E-06 -0.93065777E-05
     72     50  0.16304803E-03  0.33749871E-05  0.30185853E-02  0.20203665E-02  0.24316243E-02 -0.11849966E-03  0.20803154E-04 -0.62056090E-05 -0.75298670E-06 -0.54595856E-06 -0.58106254E-06 -0.92991282E-05
     73     10  0.16290374E-03  0.62261236E-05  0.30184822E-02  0.20320828E-02  0.24669032E-02 -0.12141199E-03  0.20901191E-04 -0.58395510E-05 -0.75181637E-06 -0.54858386E-06 -0.58960748E-06 -0.96733375E-05
     73     20  0.16280783E-03  0.62346063E-05  0.30184298E-02  0.20320461E-02  0.24668727E-02 -0.12137224E-03  0.20886578E-04 -0.58315565E-05 -0.74791039E-06 -0.54622677E-06 -0.58630751E-06 -0.96714124E-05
     73     30  0.16303569E-03  0.61262696E-05  0.30206414E-02  0.20333415E-02  0.24687307E-02 -0.12145832E-03  0.20856572E-04 -0.58196196E-05 -0.74197527E-06 -0.54258481E-06 -0.58127115E-06 -0.96636265E-05
     73     40  0.16314157E-03  0.60516302E-05  0.30213370E-02  0.20337917E-02  0.24693002E-02 -0.12150032E-03  0.20820995E-04 -0.58028903E-05 -0.73682426E-06 -0.53954710E-06 -0.57681568E-06 -0.96564956E-05
     73     50  0.16284900E-03  0.61211077E-05  0.30207706E-02  0.20334165E-02  0.24688216E-02 -0.12138676E-03  0.20785717E-04 -0.57872198E-05 -0.73041950E-06 -0.53566890E-06 -0.57134748E-06 -0.96486491E-05
     74     10  0.16265789E-03  0.89684892E-05  0.30206642E-02  0.20445177E-02  0.25043199E-02 -0.12429552E-03  0.20876626E-04 -0.54218951E-05 -0.72924678E-06 -0.53805623E-06 -0.57969887E-06 -0.10022278E-04
     74     20  0.16257756E-03  0.89724505E-05  0.30206609E-02  0.20445082E-02  0.25043306E-02 -0.12426143E-03  0.20862423E-04 -0.54144245E-05 -0.72523713E-06 -0.53562781E-06 -0.57627884E-06 -0.10020215E-04
     74     30  0.16288600E-03  0.88501262E-05  0.30231756E-02  0.20459635E-02  0.25064722E-02 -0.12438001E-03  0.20833164E-04 -0.54033347E-05 -0.71967369E-06 -0.53222061E-06 -0.57148295E-06 -0.10012195E-04
     74     40  0.16300189E-03  0.87873177E-05  0.30238844E-02  0.20464030E-02  0.25070700E-02 -0.12443198E-03  0.20798471E-04 -0.53877163E-05 -0.71495335E-06 -0.52942840E-06 -0.56733393E-06 -0.10004745E-04
     74     50  0.16270834E-03  0.88612154E-05  0.30232716E-02  0.20459887E-02  0.25065528E-02 -0.12431923E-03  0.20764101E-04 -0.53732287E-05 -0.70878575E-06 -0.52569114E-06 -0.56199614E-06 -0.99965270E-05
     75     10  0.16246994E-03  0.11708342E-04  0.30231593E-02  0.20564691E-02  0.25422600E-02 -0.12722705E-03  0.20847967E-04 -0.50086515E-05 -0.70764804E-06 -0.52788224E-06 -0.57018445E-06 -0.10369548E-04
     75     20  0.16240100E-03  0.11713746E-04  0.30231813E-02  0.20564582E-02  0.25422981E-02 -0.12719802E-03  0.20834148E-04 -0.50016442E-05 -0.70364490E-06 -0.52551254E-06 -0.56670523E-06 -0.10367361E-04
     75     30  0.16275711E-03  0.11593604E-04  0.30258051E-02  0.20578788E-02  0.25445954E-02 -0.12732827E-03  0.20805587E-04 -0.49914193E-05 -0.69841340E-06 -0.52228025E-06 -0.56213565E-06 -0.10359070E-04
     75     40  0.16287232E-03  0.11548139E-04  0.30264830E-02  0.20582752E-02  0.25451852E-02 -0.12738800E-03  0.20771764E-04 -0.49768868E-05 -0.69392506E-06 -0.51956640E-06 -0.55815724E-06 -0.10351309E-04
     75     50  0.16257167E-03  0.11628932E-04  0.30258303E-02  0.20578289E-02  0.25446312E-02 -0.12727428E-03  0.20738304E-04 -0.49633818E-05 -0.68797436E-06 -0.51593536E-06 -0.55294564E-06 -0.10342869E-04
     76     10  0.16228413E-03  0.14476768E-04  0.30257125E-02  0.20676846E-02  0.25805341E-02 -0.13018119E-03  0.20815209E-04 -0.45995677E-05 -0.68682747E-06 -0.51790537E-06 -0.56094269E-06 -0.10715253E-04
     76     20  0.16221531E-03  0.14487976E-04  0.30257166E-02  0.20676380E-02  0.25805654E-02 -0.13015217E-03  0.20801755E-04 -0.45929180E-05 -0.68294203E-06 -0.51569309E-06 -0.55749186E-06 -0.10713004E-04
     76     30  0.16256149E-03  0.14388772E-04  0.30281886E-02  0.20688286E-02  0.25828074E-02 -0.13026723E-03  0.20773953E-04 -0.45834768E-05 -0.67782981E-06 -0.51249209E-06 -0.55298419E-06 -0.10704549E-04
     76     40  0.16266703E-03  0.14363500E-04  0.30288126E-02  0.20691714E-02  0.25833655E-02 -0.13033295E-03  0.20741052E-04 -0.45699173E-05 -0.67346948E-06 -0.50981306E-06 -0.54908237E-06 -0.10696597E-04
     76     50  0.16235453E-03  0.14451124E-04  0.30281364E-02  0.20687097E-02  0.25827842E-02 -0.13021627E-03  0.20708536E-04 -0.45573035E-05 -0.66761712E-06 -0.50622734E-06 -0.54390083E-06 -0.10688032E-04
